id,Nobody Cancels (%),Flip a Coin (%),Stepwise Regression (%),Random Forest (%)
A06042,0,50,22.86,56.85
A06043,0,50,22.78,55.16
A06045,0,50,23.34,56.589999999999996
A06046,0,50,23.34,56.589999999999996
A06048,0,50,22.86,56.14
A06050,0,50,0.3399999999999999,47.699999999999996
A06052,0,50,23.34,56.85
A06057,0,50,23.1,56.589999999999996
A06058,0,50,23.34,56.589999999999996
A06060,0,50,2.19,50.6
A06061,0,50,0.35,49.4
A06062,0,50,23.34,56.14
A06063,0,50,23.34,54.449999999999996
A06066,0,50,49.85,59.74
A06073,0,50,0.35,46.73
A06074,0,50,2.97,50.6
A06077,0,50,2.15,50.6
A06083,0,50,24.24,56.85
A06085,0,50,24.24,56.85
A06087,0,50,24.65,56.85
A06088,0,50,3.11,51.580000000000005
A06091,0,50,2.8400000000000003,50.6
A06093,0,50,1.23,50.6
A06094,0,50,1.82,51.580000000000005
A06098,0,50,3.2099999999999995,49.88
A06099,0,50,3.2099999999999995,52.290000000000006
A06100,0,50,24.82,54.89000000000001
A06101,0,50,3.2099999999999995,50.6
A06105,0,50,25.07,56.14
A06107,0,50,3.31,51.580000000000005
A06108,0,50,1.93,50.6
A06109,0,50,1.26,50.6
A06110,0,50,3.31,49.88
A06111,0,50,3.31,49.88
A06113,0,50,25.33,56.85
A06116,0,50,25.41,56.85
A06117,0,50,25.67,56.85
A06119,0,50,25.67,56.85
A06120,0,50,27.52,54.449999999999996
A06121,0,50,3.35,50.6
A06122,0,50,25.67,55.87
A06124,0,50,3.38,50.6
A06125,0,50,3.38,50.6
A06126,0,50,25.67,55.16
A06131,0,50,25.67,55.87
A06132,0,50,25.840000000000003,54.449999999999996
A06133,0,50,25.76,56.14
A06134,0,50,3.37,50.6
A06137,0,50,26.450000000000003,54.449999999999996
A06142,0,50,25.840000000000003,56.85
A06143,0,50,25.840000000000003,54.449999999999996
A06146,0,50,25.840000000000003,56.85
A06147,0,50,3.38,50.6
A06148,0,50,25.840000000000003,56.85
A06149,0,50,3.38,51.580000000000005
A06153,0,50,25.840000000000003,55.16
A06154,0,50,2.46,52.290000000000006
A06159,0,50,54.790000000000006,59.74
A06161,0,50,26.63,56.85
A06162,0,50,3.58,52.290000000000006
A06166,0,50,3.17,52.290000000000006
A06167,0,50,1.49,51.580000000000005
A06172,0,50,3.61,49.62
A06179,0,50,27.52,56.85
A06181,0,50,1.43,49.88
A06183,0,50,3.71,52.290000000000006
A06184,0,50,28.15,54.449999999999996
A06185,0,50,3.69,52.019999999999996
A06186,0,50,27.61,56.85
A06190,0,50,2.72,49.88
A06195,0,50,28.52,56.14
A06196,0,50,28.15,56.14
A06202,0,50,3.8,50.6
A06203,0,50,2.76,50.6
A06204,0,50,3.790000000000001,50.6
A06212,0,50,28.43,56.14
A06213,0,50,3.39,52.290000000000006
A06215,0,50,56.57,59.48
A06216,0,50,28.34,55.16
A06217,0,50,28.52,54.449999999999996
A06219,0,50,29.17,56.85
A06221,0,50,3.85,50.6
A06224,0,50,3.85,52.290000000000006
A06225,0,50,3.85,50.6
A06226,0,50,3.85,52.290000000000006
A06227,0,50,3.85,50.6
A06228,0,50,28.52,56.85
A06229,0,50,28.52,55.16
A06230,0,50,28.52,55.16
A06231,0,50,3.85,50.6
A06237,0,50,29.54,55.16
A06239,0,50,3.85,49.88
A06241,0,50,3.73,49.88
A06243,0,50,28.52,56.14
A06244,0,50,3.85,49.88
A06245,0,50,3.85,52.290000000000006
A06247,0,50,3.85,49.88
A06248,0,50,3.85,49.88
A06255,0,50,3.85,50.6
A06263,0,50,28.52,56.85
A06270,0,50,4.03,50.6
A06273,0,50,1.58,52.019999999999996
A06274,0,50,29.54,56.85
A06275,0,50,29.54,55.87
A06276,0,50,46.81,59.74
A06279,0,50,30.87,56.14
A06281,0,50,4.06,50.6
A06285,0,50,4.279999999999999,51.580000000000005
A06286,0,50,30.77,54.449999999999996
A06287,0,50,29.73,56.589999999999996
A06288,0,50,1.61,52.290000000000006
A06289,0,50,3.0700000000000003,52.290000000000006
A06292,0,50,30.2,54.89000000000001
A06294,0,50,4.17,52.290000000000006
A06295,0,50,4.18,52.290000000000006
A06296,0,50,3.71,52.019999999999996
A06297,0,50,1.82,49.62
A06299,0,50,30.39,55.87
A06301,0,50,4.279999999999999,49.88
A06302,0,50,4.29,51.580000000000005
A06303,0,50,3.11,49.88
A06304,0,50,4.31,52.290000000000006
A06308,0,50,30.97,55.87
A06309,0,50,1.71,51.580000000000005
A06312,0,50,31.55,55.16
A06314,0,50,4.31,49.88
A06315,0,50,4.31,49.88
A06319,0,50,4.41,51.580000000000005
A06320,0,50,4.43,49.88
A06321,0,50,31.45,56.589999999999996
A06331,0,50,31.55,55.16
A06333,0,50,33.129999999999995,56.14
A06337,0,50,4.43,52.290000000000006
A06338,0,50,32.23,56.14
A06339,0,50,3.22,52.290000000000006
A06341,0,50,31.55,55.16
A06342,0,50,4.41,49.88
A06347,0,50,4.58,50.6
A06350,0,50,1.78,52.290000000000006
A06351,0,50,4.36,50.6
A06357,0,50,3.44,52.290000000000006
A06361,0,50,32.83,55.16
A06365,0,50,0.6,48.68
A06366,0,50,33.23,56.85
A06368,0,50,32.93,55.16
A06377,0,50,4.84,52.290000000000006
A06379,0,50,4.72,50.6
A06381,0,50,33.129999999999995,54.449999999999996
A06383,0,50,33.629999999999995,55.16
A06387,0,50,33.629999999999995,54.449999999999996
A06390,0,50,1.95,51.580000000000005
A06393,0,50,33.629999999999995,55.16
A06394,0,50,4.97,50.6
A06396,0,50,33.629999999999995,55.16
A06397,0,50,4.34,52.019999999999996
A06410,0,50,3.53,52.290000000000006
A06415,0,50,34.23,55.16
A06418,0,50,33.129999999999995,55.16
A06424,0,50,33.73,54.449999999999996
A06426,0,50,34.44,54.449999999999996
A06430,0,50,33.23,55.16
A06433,0,50,33.629999999999995,56.14
A06435,0,50,1.88,50.6
A06436,0,50,33.629999999999995,56.14
A06437,0,50,4.84,50.33
A06438,0,50,34.44,55.87
A06439,0,50,34.44,56.14
A06440,0,50,33.629999999999995,56.14
A06441,0,50,33.629999999999995,56.85
A06442,0,50,63.17,59.74
A06443,0,50,63.17,59.74
A06445,0,50,33.629999999999995,56.85
A06448,0,50,33.93,55.16
A06449,0,50,4.45,50.6
A06450,0,50,33.83,56.589999999999996
A06451,0,50,4.43,50.6
A06458,0,50,1.89,52.290000000000006
A06460,0,50,34.23,54.449999999999996
A06461,0,50,5.01,52.290000000000006
A06463,0,50,33.93,56.85
A06464,0,50,3.56,52.290000000000006
A06465,0,50,34.23,56.14
A06467,0,50,34.44,55.16
A06468,0,50,33.93,56.85
A06471,0,50,34.23,54.449999999999996
A06474,0,50,34.23,56.14
A06478,0,50,33.83,55.16
A06479,0,50,3.62,49.88
A06480,0,50,3.56,52.290000000000006
A06481,0,50,33.93,55.16
A06485,0,50,34.44,54.449999999999996
A06487,0,50,33.93,54.449999999999996
A06488,0,50,34.23,55.16
A06489,0,50,34.23,54.449999999999996
A06490,0,50,34.44,54.449999999999996
A06492,0,50,4.45,49.88
A06494,0,50,34.23,56.14
A06495,0,50,34.44,55.16
A06496,0,50,34.23,56.85
A06497,0,50,34.44,54.449999999999996
A06498,0,50,35.05,56.85
A06501,0,50,1.95,51.580000000000005
A06502,0,50,34.44,55.16
A06505,0,50,5.01,50.6
A06507,0,50,4.97,50.6
A06508,0,50,34.34,55.16
A06512,0,50,34.44,56.589999999999996
A06513,0,50,34.44,54.449999999999996
A06515,0,50,4.99,52.290000000000006
A06516,0,50,4.99,52.290000000000006
A06518,0,50,5.01,50.6
A06519,0,50,5.01,49.88
A06522,0,50,34.44,54.449999999999996
A06524,0,50,34.44,56.85
A06525,0,50,34.44,55.16
A06526,0,50,53.900000000000006,58.050000000000004
A06527,0,50,1.95,52.290000000000006
A06529,0,50,34.44,56.589999999999996
A06533,0,50,34.44,55.16
A06534,0,50,1.95,49.88
A06535,0,50,34.44,54.449999999999996
A06540,0,50,5.01,52.290000000000006
A06543,0,50,3.66,50.6
A06545,0,50,5.01,50.6
A06546,0,50,34.44,55.16
A06550,0,50,5.01,50.6
A06551,0,50,4.73,50.6
A06552,0,50,3.15,49.88
A06555,0,50,35.67,56.14
A06558,0,50,4.63,50.6
A06561,0,50,5.35,51.580000000000005
A06565,0,50,37.45,54.449999999999996
A06568,0,50,4.69,52.019999999999996
A06569,0,50,5.06,51.580000000000005
A06571,0,50,4.98,52.290000000000006
A06575,0,50,5.06,52.290000000000006
A06579,0,50,4.75,52.290000000000006
A06581,0,50,35.77,55.16
A06582,0,50,35.77,56.85
A06584,0,50,36.71,54.449999999999996
A06585,0,50,35.88,56.14
A06586,0,50,5.7,52.290000000000006
A06589,0,50,36.08,56.14
A06590,0,50,36.82,56.85
A06591,0,50,36.82,56.85
A06592,0,50,36.82,55.16
A06595,0,50,2.09,52.290000000000006
A06596,0,50,35.980000000000004,56.589999999999996
A06600,0,50,35.980000000000004,56.85
A06609,0,50,36.08,56.85
A06611,0,50,36.5,54.449999999999996
A06612,0,50,36.61,54.449999999999996
A06613,0,50,36.5,54.449999999999996
A06614,0,50,36.4,54.449999999999996
A06616,0,50,36.82,54.449999999999996
A06617,0,50,37.24,56.14
A06619,0,50,37.13,55.16
A06621,0,50,37.55,55.16
A06624,0,50,36.08,56.85
A06625,0,50,37.55,56.85
A06633,0,50,36.4,54.89000000000001
A06635,0,50,5.44,50.33
A06636,0,50,5.44,50.33
A06643,0,50,5.7,51.31
A06645,0,50,36.4,56.85
A06647,0,50,36.4,55.16
A06650,0,50,4.98,50.6
A06651,0,50,5.44,50.6
A06653,0,50,5.0,51.580000000000005
A06655,0,50,3.3000000000000003,51.580000000000005
A06662,0,50,36.4,55.16
A06663,0,50,36.4,55.16
A06664,0,50,37.13,56.85
A06667,0,50,36.71,55.16
A06669,0,50,36.5,54.17999999999999
A06672,0,50,36.82,56.85
A06677,0,50,37.55,56.589999999999996
A06682,0,50,36.4,56.85
A06684,0,50,36.5,55.16
A06685,0,50,36.5,56.85
A06692,0,50,6.5600000000000005,52.290000000000006
A06711,0,50,37.55,55.16
A06723,0,50,36.61,56.85
A06724,0,50,2.15,50.6
A06732,0,50,36.71,56.14
A06734,0,50,5.6000000000000005,52.290000000000006
A06737,0,50,36.71,56.85
A06738,0,50,53.900000000000006,58.050000000000004
A06741,0,50,37.13,55.16
A06743,0,50,5.6000000000000005,51.580000000000005
A06745,0,50,37.13,55.16
A06747,0,50,37.13,55.16
A06748,0,50,37.55,54.449999999999996
A06751,0,50,5.6000000000000005,49.62
A06752,0,50,37.13,56.85
A06753,0,50,37.13,54.89000000000001
A06758,0,50,37.13,56.85
A06760,0,50,37.13,55.16
A06761,0,50,5.63,49.88
A06762,0,50,37.55,56.85
A06766,0,50,2.19,51.580000000000005
A06768,0,50,37.45,56.14
A06769,0,50,37.13,56.85
A06770,0,50,37.24,54.449999999999996
A06775,0,50,37.13,56.85
A06776,0,50,37.55,55.16
A06780,0,50,2.22,52.290000000000006
A06790,0,50,37.45,56.85
A06791,0,50,37.45,56.85
A06793,0,50,37.55,56.85
A06794,0,50,37.34,55.16
A06795,0,50,37.55,54.449999999999996
A06802,0,50,37.45,56.85
A06805,0,50,37.45,54.89000000000001
A06808,0,50,4.16,52.290000000000006
A06810,0,50,37.55,56.14
A06814,0,50,4.16,50.6
A06818,0,50,37.55,55.16
A06827,0,50,5.7,50.6
A06828,0,50,5.7,50.6
A06829,0,50,37.55,55.16
A06830,0,50,37.55,55.16
A06832,0,50,5.7,50.6
A06836,0,50,5.06,52.290000000000006
A06838,0,50,37.55,56.14
A06841,0,50,3.31,51.580000000000005
A06846,0,50,37.55,54.449999999999996
A06851,0,50,5.7,50.6
A06856,0,50,37.55,56.14
A06858,0,50,37.55,55.16
A06859,0,50,2.22,50.6
A06863,0,50,37.55,56.14
A06865,0,50,37.55,55.16
A06866,0,50,5.7,52.019999999999996
A06868,0,50,37.55,56.85
A06870,0,50,5.06,50.6
A06872,0,50,37.55,56.589999999999996
A06873,0,50,2.64,49.62
A06875,0,50,54.690000000000005,59.74
A06877,0,50,37.55,54.89000000000001
A06880,0,50,37.55,56.14
A06882,0,50,4.16,52.290000000000006
A06884,0,50,37.55,56.589999999999996
A06885,0,50,5.7,52.290000000000006
A06890,0,50,2.22,50.6
A06891,0,50,37.55,56.85
A06892,0,50,2.22,49.88
A06896,0,50,37.55,56.85
A06897,0,50,5.06,52.290000000000006
A06899,0,50,5.7,49.88
A06902,0,50,5.7,50.6
A06911,0,50,54.690000000000005,59.74
A06916,0,50,2.22,50.6
A06918,0,50,37.55,54.449999999999996
A06919,0,50,4.16,50.6
A06920,0,50,37.55,55.87
A06922,0,50,4.16,52.290000000000006
A06923,0,50,37.55,54.89000000000001
A06924,0,50,5.7,50.6
A06930,0,50,37.55,54.89000000000001
A06933,0,50,37.55,54.449999999999996
A06934,0,50,37.55,56.589999999999996
A06935,0,50,5.7,50.33
A06939,0,50,37.55,54.89000000000001
A06946,0,50,5.7,50.6
A06948,0,50,4.16,50.6
A06951,0,50,5.7,50.6
A06952,0,50,2.22,52.290000000000006
A06953,0,50,6.3100000000000005,52.290000000000006
A06954,0,50,5.7,50.6
A06955,0,50,39.37,61.63999999999999
A06958,0,50,39.8,60.92999999999999
A06960,0,50,39.8,61.63999999999999
A06961,0,50,40.12,59.95
A06962,0,50,40.88,61.63999999999999
A06963,0,50,6.3100000000000005,52.290000000000006
A06964,0,50,6.3100000000000005,52.290000000000006
A06966,0,50,40.88,59.95
A06967,0,50,6.5,52.290000000000006
A06968,0,50,6.5,49.88
A06969,0,50,6.5,50.6
A06971,0,50,40.88,61.63999999999999
A06975,0,50,6.39,50.6
A06978,0,50,3.97,51.580000000000005
A06981,0,50,6.5,50.6
A06987,0,50,40.88,59.68
A06989,0,50,5.779999999999999,50.33
A06994,0,50,4.02,51.580000000000005
A07004,0,50,44.3,59.24
A07008,0,50,7.19,49.88
A07009,0,50,4.48,52.290000000000006
A07011,0,50,43.41,59.95
A07013,0,50,5.27,52.290000000000006
A07017,0,50,3.1,49.88
A07018,0,50,6.59,51.580000000000005
A07019,0,50,7.399999999999999,52.290000000000006
A07021,0,50,5.43,52.019999999999996
A07022,0,50,44.3,61.63999999999999
A07023,0,50,7.37,50.6
A07028,0,50,6.59,50.33
A07029,0,50,45.08,58.97
A07031,0,50,44.3,60.92999999999999
A07032,0,50,44.3,60.92999999999999
A07035,0,50,7.399999999999999,50.6
A07036,0,50,7.399999999999999,52.290000000000006
A07037,0,50,7.399999999999999,50.6
A07038,0,50,7.779999999999999,51.31
A07040,0,50,44.97,61.370000000000005
A07044,0,50,45.75,59.95
A07045,0,50,45.190000000000005,59.24
A07046,0,50,45.97,59.95
A07047,0,50,3.12,52.290000000000006
A07048,0,50,45.64,59.95
A07051,0,50,62.86000000000001,58.050000000000004
A07052,0,50,5.7700000000000005,52.290000000000006
A07056,0,50,46.650000000000006,59.24
A07057,0,50,46.31,59.24
A07058,0,50,3.2,52.290000000000006
A07059,0,50,8.21,49.88
A07061,0,50,3.32,51.580000000000005
A07062,0,50,46.31,61.63999999999999
A07065,0,50,46.42,59.95
A07068,0,50,47.55,61.63999999999999
A07069,0,50,47.55,59.24
A07072,0,50,47.43,59.24
A07075,0,50,3.22,50.6
A07076,0,50,3.22,50.6
A07078,0,50,3.22,50.6
A07084,0,50,8.35,50.6
A07086,0,50,47.55,59.95
A07087,0,50,47.55,59.95
A07090,0,50,8.21,52.290000000000006
A07093,0,50,7.76,49.88
A07094,0,50,47.21,61.370000000000005
A07096,0,50,3.32,51.580000000000005
A07098,0,50,48.9,59.24
A07099,0,50,49.120000000000005,59.24
A07102,0,50,47.55,59.24
A07104,0,50,8.28,50.6
A07105,0,50,3.29,52.290000000000006
A07107,0,50,3.29,50.6
A07108,0,50,7.439999999999999,49.88
A07109,0,50,47.55,61.63999999999999
A07119,0,50,47.55,59.95
A07121,0,50,8.35,50.6
A07123,0,50,75.33999999999999,59.48
A07125,0,50,8.35,50.6
A07128,0,50,47.55,60.92999999999999
A07129,0,50,47.55,61.370000000000005
A07132,0,50,48.33,59.24
A07133,0,50,48.33,59.24
A07134,0,50,3.71,52.290000000000006
A07136,0,50,3.52,51.580000000000005
A07137,0,50,3.790000000000001,51.580000000000005
A07138,0,50,3.790000000000001,52.290000000000006
A07139,0,50,47.55,61.63999999999999
A07140,0,50,48.67,61.63999999999999
A07141,0,50,51.04,59.95
A07143,0,50,3.42,51.580000000000005
A07148,0,50,8.7,50.6
A07150,0,50,3.49,51.580000000000005
A07152,0,50,50.24999999999999,61.63999999999999
A07153,0,50,48.78,59.95
A07155,0,50,3.51,52.290000000000006
A07156,0,50,3.51,51.580000000000005
A07157,0,50,49.01,61.63999999999999
A07159,0,50,3.5700000000000003,52.290000000000006
A07160,0,50,49.01,59.95
A07163,0,50,8.99,50.6
A07164,0,50,3.52,51.580000000000005
A07166,0,50,3.52,51.580000000000005
A07167,0,50,5.63,50.6
A07171,0,50,9.21,50.6
A07172,0,50,3.5700000000000003,52.290000000000006
A07176,0,50,3.63,52.290000000000006
A07177,0,50,3.63,52.290000000000006
A07178,0,50,3.71,50.33
A07179,0,50,3.62,52.290000000000006
A07180,0,50,3.5900000000000003,51.580000000000005
A07184,0,50,51.04,59.24
A07186,0,50,3.62,52.290000000000006
A07187,0,50,3.71,51.580000000000005
A07188,0,50,3.63,52.290000000000006
A07189,0,50,49.8,61.370000000000005
A07190,0,50,3.7,50.6
A07192,0,50,9.1,52.290000000000006
A07193,0,50,8.12,52.290000000000006
A07195,0,50,3.71,50.6
A07196,0,50,3.63,51.31
A07197,0,50,3.63,50.6
A07198,0,50,7.03,49.88
A07199,0,50,3.790000000000001,51.580000000000005
A07200,0,50,3.63,50.6
A07203,0,50,3.81,51.580000000000005
A07204,0,50,3.63,52.290000000000006
A07205,0,50,8.219999999999999,52.290000000000006
A07206,0,50,3.790000000000001,51.580000000000005
A07207,0,50,3.68,50.6
A07208,0,50,50.24999999999999,59.24
A07211,0,50,3.790000000000001,50.6
A07217,0,50,50.36000000000001,61.63999999999999
A07226,0,50,3.790000000000001,52.290000000000006
A07227,0,50,50.7,61.370000000000005
A07228,0,50,3.81,50.6
A07229,0,50,9.48,50.6
A07230,0,50,51.04,60.92999999999999
A07231,0,50,50.7,61.63999999999999
A07232,0,50,3.81,51.580000000000005
A07234,0,50,3.790000000000001,51.580000000000005
A07236,0,50,51.04,59.95
A07242,0,50,8.5,52.290000000000006
A07243,0,50,3.81,49.88
A07244,0,50,3.81,51.580000000000005
A07245,0,50,3.81,51.580000000000005
A07256,0,50,9.52,49.88
A07257,0,50,3.81,52.290000000000006
A07258,0,50,3.81,52.290000000000006
A07263,0,50,9.52,51.580000000000005
A07264,0,50,9.52,51.580000000000005
A07265,0,50,9.52,50.6
A07266,0,50,9.84,51.580000000000005
A07267,0,50,4.34,49.88
A07268,0,50,4.34,49.88
A07269,0,50,9.76,51.580000000000005
A07275,0,50,4.17,52.290000000000006
A07276,0,50,8.780000000000001,52.290000000000006
A07277,0,50,3.94,52.290000000000006
A07279,0,50,4.23,51.580000000000005
A07284,0,50,7.33,52.019999999999996
A07285,0,50,4.08,51.580000000000005
A07287,0,50,4.05,50.6
A07290,0,50,4.17,51.580000000000005
A07291,0,50,4.17,51.580000000000005
A07295,0,50,4.36,51.580000000000005
A07296,0,50,4.17,51.31
A07297,0,50,4.17,52.290000000000006
A07298,0,50,10.41,50.6
A07299,0,50,4.1000000000000005,49.88
A07300,0,50,4.17,52.290000000000006
A07303,0,50,4.17,51.580000000000005
A07305,0,50,4.61,52.290000000000006
A07306,0,50,4.17,51.580000000000005
A07309,0,50,53.74,61.63999999999999
A07310,0,50,9.57,50.6
A07314,0,50,54.3,59.24
A07316,0,50,9.38,50.6
A07319,0,50,55.19,59.24
A07320,0,50,8.690000000000001,52.290000000000006
A07321,0,50,54.17999999999999,59.95
A07323,0,50,54.52,58.97
A07325,0,50,54.17999999999999,61.63999999999999
A07327,0,50,54.3,59.24
A07329,0,50,4.83,51.580000000000005
A07330,0,50,8.98,52.290000000000006
A07335,0,50,54.52,59.95
A07336,0,50,54.63,59.24
A07337,0,50,54.63,59.95
A07344,0,50,8.0,51.580000000000005
A07346,0,50,54.63,59.95
A07348,0,50,8.0,50.6
A07349,0,50,4.36,51.580000000000005
A07354,0,50,10.79,49.88
A07356,0,50,8.0,50.6
A07357,0,50,11.42,52.290000000000006
A07359,0,50,11.6,50.6
A07361,0,50,10.09,52.290000000000006
A07362,0,50,57.52,59.95
A07363,0,50,55.86,61.63999999999999
A07364,0,50,4.590000000000001,49.62
A07366,0,50,2.87,52.290000000000006
A07367,0,50,11.33,52.290000000000006
A07368,0,50,56.08,59.95
A07371,0,50,4.71,51.580000000000005
A07372,0,50,56.52,61.63999999999999
A07374,0,50,4.71,52.290000000000006
A07375,0,50,57.74,59.24
A07382,0,50,4.75,49.88
A07383,0,50,4.75,52.290000000000006
A07385,0,50,10.63,51.580000000000005
A07387,0,50,11.74,50.6
A07389,0,50,11.74,50.33
A07390,0,50,57.74,59.24
A07391,0,50,56.97,59.95
A07392,0,50,57.52,59.95
A07395,0,50,4.87,49.88
A07396,0,50,4.87,50.6
A07397,0,50,57.52,60.92999999999999
A07398,0,50,3.08,52.290000000000006
A07399,0,50,10.72,52.290000000000006
A07400,0,50,10.76,52.290000000000006
A07402,0,50,4.8500000000000005,51.580000000000005
A07404,0,50,57.74,59.24
A07407,0,50,4.87,49.88
A07408,0,50,57.63,61.63999999999999
A07409,0,50,10.76,52.290000000000006
A07411,0,50,4.91,49.88
A07412,0,50,4.91,51.580000000000005
A07413,0,50,73.28,57.34
A07414,0,50,57.74,59.95
A07415,0,50,59.27,59.24
A07416,0,50,57.74,59.95
A07418,0,50,73.28,59.74
A07420,0,50,61.31999999999999,59.24
A07421,0,50,60.68,59.24
A07422,0,50,3.27,51.580000000000005
A07423,0,50,8.98,49.88
A07426,0,50,59.16,59.24
A07427,0,50,8.98,51.580000000000005
A07429,0,50,4.91,51.580000000000005
A07431,0,50,5.15,49.88
A07432,0,50,12.61,52.290000000000006
A07434,0,50,3.55,50.6
A07435,0,50,5.2,52.290000000000006
A07439,0,50,75.92,58.050000000000004
A07440,0,50,61.22,59.24
A07441,0,50,61.31999999999999,59.95
A07442,0,50,5.28,49.62
A07443,0,50,5.28,52.019999999999996
A07444,0,50,82.80999999999999,59.74
A07445,0,50,59.6,61.63999999999999
A07446,0,50,5.28,51.580000000000005
A07448,0,50,60.46,61.63999999999999
A07449,0,50,59.6,61.63999999999999
A07450,0,50,5.33,49.88
A07451,0,50,60.46,59.24
A07452,0,50,59.71,60.92999999999999
A07453,0,50,11.62,50.6
A07458,0,50,61.31999999999999,61.63999999999999
A07459,0,50,61.31999999999999,60.92999999999999
A07461,0,50,13.420000000000002,50.6
A07462,0,50,62.28,59.24
A07463,0,50,5.35,49.88
A07464,0,50,13.74,49.88
A07465,0,50,5.54,52.290000000000006
A07466,0,50,61.31999999999999,60.92999999999999
A07467,0,50,61.86000000000001,59.95
A07468,0,50,61.11,60.92999999999999
A07469,0,50,5.609999999999999,52.290000000000006
A07470,0,50,60.79,59.24
A07471,0,50,3.37,50.6
A07474,0,50,60.46,61.63999999999999
A07475,0,50,60.68,59.24
A07476,0,50,13.320000000000002,52.290000000000006
A07477,0,50,60.46,61.63999999999999
A07478,0,50,60.46,59.95
A07479,0,50,61.11,61.370000000000005
A07480,0,50,61.31999999999999,59.24
A07481,0,50,60.79,59.68
A07482,0,50,13.420000000000002,52.290000000000006
A07484,0,50,61.22,61.63999999999999
A07487,0,50,61.31999999999999,61.63999999999999
A07488,0,50,76.09,58.050000000000004
A07489,0,50,5.66,51.580000000000005
A07490,0,50,6.32,51.580000000000005
A07491,0,50,13.74,50.6
A07492,0,50,13.74,49.88
A07493,0,50,13.74,49.88
A07494,0,50,5.66,50.6
A07495,0,50,76.09,59.03
A07498,0,50,61.31999999999999,59.95
A07500,0,50,6.13,51.580000000000005
A07501,0,50,19.29,37.05
A07502,0,50,62.17,60.92999999999999
A07503,0,50,5.66,50.6
A07504,0,50,13.74,50.6
A07505,0,50,61.31999999999999,59.24
A07506,0,50,15.43,50.6
A07507,0,50,5.83,50.6
A07508,0,50,10.61,52.290000000000006
A07509,0,50,5.83,51.31
A07510,0,50,64.37,60.92999999999999
A07512,0,50,64.37,59.24
A07513,0,50,10.66,52.290000000000006
A07515,0,50,14.23,50.6
A07516,0,50,15.43,49.88
A07518,0,50,6.419999999999999,51.580000000000005
A07519,0,50,65.61,60.92999999999999
A07520,0,50,64.48,59.24
A07521,0,50,6.419999999999999,52.290000000000006
A07522,0,50,6.419999999999999,50.6
A07523,0,50,6.03,51.580000000000005
A07524,0,50,6.03,49.88
A07525,0,50,6.9,52.290000000000006
A07526,0,50,6.03,51.580000000000005
A07529,0,50,63.74999999999999,59.95
A07530,0,50,11.23,49.88
A07531,0,50,6.0600000000000005,52.290000000000006
A07533,0,50,63.33,60.92999999999999
A07534,0,50,6.0600000000000005,50.6
A07535,0,50,6.13,50.6
A07536,0,50,6.4,51.580000000000005
A07537,0,50,14.96,52.290000000000006
A07538,0,50,11.18,52.290000000000006
A07539,0,50,15.25,50.6
A07540,0,50,6.16,49.88
A07541,0,50,4.05,50.6
A07542,0,50,6.239999999999999,50.6
A07543,0,50,15.02,49.88
A07545,0,50,15.02,51.580000000000005
A07546,0,50,6.21,51.580000000000005
A07547,0,50,4.0,50.6
A07548,0,50,15.37,52.290000000000006
A07549,0,50,9.1,51.580000000000005
A07550,0,50,6.21,52.290000000000006
A07551,0,50,63.74999999999999,59.24
A07552,0,50,6.239999999999999,51.580000000000005
A07553,0,50,4.0,50.6
A07554,0,50,4.0,50.6
A07555,0,50,6.76,51.580000000000005
A07556,0,50,13.87,52.290000000000006
A07559,0,50,65.2,59.24
A07560,0,50,6.419999999999999,52.290000000000006
A07561,0,50,6.419999999999999,51.580000000000005
A07562,0,50,64.48,61.63999999999999
A07563,0,50,6.4,51.580000000000005
A07565,0,50,15.43,52.290000000000006
A07566,0,50,64.48,59.24
A07567,0,50,4.0,50.6
A07568,0,50,65.5,59.24
A07570,0,50,64.48,60.92999999999999
A07572,0,50,6.419999999999999,49.88
A07573,0,50,6.4,52.019999999999996
A07574,0,50,9.92,52.290000000000006
A07575,0,50,64.48,59.24
A07576,0,50,10.2,51.31
A07577,0,50,6.419999999999999,49.88
A07578,0,50,6.4,51.580000000000005
A07580,0,50,6.4,52.019999999999996
A07581,0,50,64.48,61.63999999999999
A07582,0,50,4.05,49.88
A07584,0,50,64.48,59.95
A07585,0,50,64.48,59.95
A07587,0,50,64.48,61.63999999999999
A07588,0,50,64.48,60.92999999999999
A07591,0,50,6.4,52.290000000000006
A07592,0,50,4.05,50.6
A07593,0,50,6.419999999999999,50.6
A07594,0,50,6.419999999999999,52.290000000000006
A07596,0,50,6.419999999999999,49.88
A07597,0,50,15.43,51.580000000000005
A07598,0,50,64.48,60.92999999999999
A07599,0,50,15.43,52.290000000000006
A07600,0,50,15.43,49.88
A07601,0,50,15.43,52.290000000000006
A07602,0,50,68.58999999999999,48.089999999999996
A07603,0,50,64.48,61.63999999999999
A07604,0,50,15.43,51.31
A07605,0,50,64.48,60.92999999999999
A07606,0,50,6.419999999999999,50.6
A07609,0,50,15.43,50.6
A07610,0,50,6.419999999999999,52.290000000000006
A07611,0,50,4.05,52.290000000000006
A07612,0,50,15.43,49.88
A07613,0,50,4.05,49.88
A07614,0,50,11.59,52.290000000000006
A07618,0,50,16.14,51.31
A07619,0,50,6.419999999999999,52.290000000000006
A07620,0,50,64.48,59.95
A07622,0,50,11.59,51.580000000000005
A07623,0,50,64.48,59.95
