id,log_annual_fees,log_annual_income,occupation_cd,age_at_issue,additional_members,status,start_year,duration,term_years_12,term_years_17,term_years_22,term_years_27,term_years_32,term_years_<50,term_years_>50,marital_status_M,marital_status_S,marital_status_UNKNOWN,gender_F,gender_M,package_TYPE-A,package_TYPE-B,payment_mode_ANNUAL,payment_mode_MONTHLY,payment_mode_QUARTERLY,payment_mode_SEMI-ANNUAL
A00220,12.388402202292127,13.592372006637564,1,27,0,CANCELLED,2008,1.915068493150685,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
A00221,11.512925464970229,13.304684934198283,1,53,2,INFORCE,2008,5.802739726027397,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
A00222,11.512925464970229,12.89920982604012,1,24,0,INFORCE,2008,5.8054794520547945,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A00223,12.206072645530174,13.815506557956274,1,33,0,CANCELLED,2008,0.915068493150685,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A00224,11.512925464970229,12.429200196716382,1,26,0,INFORCE,2008,5.8,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
A00226,11.877567745224455,12.76569986197172,1,57,2,CANCELLED,2008,0.663013698630137,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A00227,12.388394202324127,13.304684934198283,1,46,3,INFORCE,2008,5.7972602739726025,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
A00228,11.532736327526615,13.122371377372328,1,30,3,CANCELLED,2008,0.3287671232876712,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
A00229,12.206072645530174,13.652986922573074,1,56,1,INFORCE,2008,5.7972602739726025,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
A00232,11.512925464970229,12.89920982604012,1,50,1,INFORCE,2008,5.758904109589041,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00233,11.512925464970229,12.89920982604012,1,50,3,INFORCE,2008,5.789041095890411,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00234,11.918390573078392,13.487006490992238,1,35,3,INFORCE,2008,5.786301369863014,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0
A00235,12.206080645498174,15.319587954740548,1,45,1,INFORCE,2008,5.764383561643836,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A00236,11.918398573046392,12.847937057962955,1,42,1,CANCELLED,2008,0.3287671232876712,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A00237,11.512925464970229,12.04357724516735,0,46,3,INFORCE,2008,5.7835616438356166,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00240,11.512925464970229,12.971531185300895,1,41,1,INFORCE,2008,5.7835616438356166,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00241,12.206052645330171,13.4588298997235,1,34,0,CANCELLED,2008,0.410958904109589,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
A00242,11.512925464970229,13.122371377372328,1,56,1,INFORCE,2008,5.780821917808219,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00243,11.512925464970229,12.429200196716382,1,56,2,INFORCE,2008,5.778082191780822,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00245,11.512925464970229,12.206092645330177,1,37,1,INFORCE,2008,5.76986301369863,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
A00246,11.512925464970229,12.793859310432293,1,48,0,INFORCE,2008,5.76986301369863,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
A00248,11.512925464970229,12.847937057962955,1,28,1,CANCELLED,2008,3.164383561643836,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00249,12.206072645530174,14.50865973852222,1,33,2,INFORCE,2008,5.5917808219178085,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00250,11.512933464938229,11.918390573078392,1,26,0,INFORCE,2008,5.764383561643836,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
A00251,11.695255021732184,12.948009990259552,1,19,0,INFORCE,2008,5.767123287671233,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
A00252,11.512925464970229,12.834681304952548,1,35,3,INFORCE,2008,5.764383561643836,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A00253,11.522875795823396,12.793859310432293,1,28,0,INFORCE,2008,5.767123287671233,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A00254,12.206072645530174,13.122371377372328,1,36,3,INFORCE,2008,5.758904109589041,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00255,11.512925464970229,13.122371377372328,1,33,2,INFORCE,2008,5.758904109589041,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00256,11.512933464938229,12.206092645330177,1,28,0,INFORCE,2008,5.764383561643836,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
A00257,11.512925464970229,12.611537753638338,1,38,2,INFORCE,2008,5.758904109589041,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00258,12.2010997009126,13.161576398220332,1,30,3,CANCELLED,2008,0.3287671232876712,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
A00259,13.122363377404328,14.22097566607244,1,41,3,INFORCE,2008,5.761643835616439,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00260,11.918390573078392,12.611537753638338,1,44,3,INFORCE,2008,5.758904109589041,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00261,11.523345982298112,13.122371377372328,0,54,2,INFORCE,2008,5.761643835616439,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00263,11.512933464938229,13.592372006637564,1,28,0,CANCELLED,2008,0.3260273972602739,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
A00264,11.56171562913966,14.22097566607244,1,47,1,INFORCE,2008,5.758904109589041,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00265,11.512933464938229,14.457362338871295,1,40,2,INFORCE,2008,5.758904109589041,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A00266,11.512925464970229,13.304684934198283,1,46,1,CANCELLED,2008,0.4082191780821917,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A00267,11.695247021764184,13.997832114758229,1,36,3,CANCELLED,2008,1.6602739726027398,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A00268,11.512925464970229,14.151985651724262,1,38,2,INFORCE,2008,5.758904109589041,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00269,14.22097566607244,14.73179968983715,1,51,1,INFORCE,2008,5.758904109589041,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00271,11.512925464970229,13.122371377372328,1,22,0,CANCELLED,2008,0.4082191780821917,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A00272,12.611537753638338,13.815506557956274,1,28,1,INFORCE,2008,5.758904109589041,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
A00273,12.206067645517674,15.424949270398054,1,36,1,INFORCE,2008,5.758904109589041,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
A00274,12.206067645517674,15.424949270398054,1,44,2,INFORCE,2008,5.758904109589041,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00275,11.695247021764184,12.429200196716382,1,34,2,INFORCE,2008,5.758904109589041,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00279,11.512925464970229,13.304684934198283,1,36,3,INFORCE,2008,5.723287671232876,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00280,13.122363377404328,12.54253059633506,1,44,3,INFORCE,2008,5.745205479452054,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00281,12.206072645530174,13.122371377372328,1,42,2,CANCELLED,2008,0.6602739726027397,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00282,11.512925464970229,12.793859310432293,1,45,3,INFORCE,2008,5.742465753424658,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00283,11.736068856284426,13.122371377372328,1,28,1,INFORCE,2008,5.723287671232876,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00284,11.512925464970229,12.89920982604012,1,46,1,INFORCE,2008,5.742465753424658,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00285,11.918390573078392,14.50865973852222,1,28,3,INFORCE,2008,5.7315068493150685,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A00286,12.542544882151386,12.611537753638338,1,45,2,INFORCE,2008,5.739726027397261,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00287,11.512933464938229,13.304684934198283,1,44,3,CANCELLED,2008,3.249315068493151,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
A00288,11.512925464970229,12.89920982604012,1,62,1,INFORCE,2008,5.693150684931507,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A00289,12.206072645530174,14.180153671552183,1,27,3,INFORCE,2008,5.673972602739726,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00291,12.196040491329567,13.142166004700508,1,51,3,CANCELLED,2008,0.3315068493150685,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
A00292,11.512925464970229,12.89920982604012,1,54,1,INFORCE,2008,5.673972602739726,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00293,11.512925464970229,12.994539096762212,1,39,2,INFORCE,2008,5.726027397260274,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00294,11.84939770159144,12.948009990259552,1,62,2,INFORCE,2008,5.673972602739726,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00295,11.918390573078392,13.270776485947096,1,25,0,INFORCE,2008,5.723287671232876,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
A00296,11.695255021732184,13.369217205316325,1,30,1,INFORCE,2008,5.728767123287671,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A00297,11.512933464938229,13.20669717286987,1,29,3,INFORCE,2008,5.726027397260274,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
A00298,11.512925464970229,12.89920982604012,1,30,2,INFORCE,2008,5.720547945205479,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00299,11.512925464970229,12.72486643894534,1,22,3,INFORCE,2008,5.726027397260274,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
A00300,11.512933464938229,13.235699205542964,1,28,2,INFORCE,2008,5.728767123287671,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
A00301,11.512925464970229,14.151985651724262,1,30,1,INFORCE,2008,5.723287671232876,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00302,11.918390573078392,13.652986922573074,1,27,0,INFORCE,2008,5.726027397260274,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A00303,11.512925464970229,15.201803919083664,1,39,1,CANCELLED,2008,1.1643835616438356,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00304,11.695255021732184,13.122371377372328,1,23,0,CANCELLED,2008,1.0027397260273974,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
A00305,11.695255021732184,12.100712129872347,1,25,0,CANCELLED,2008,0.3315068493150685,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
A00306,11.512925464970229,13.161576398220332,1,30,1,CANCELLED,2008,0.4164383561643835,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
A00309,11.512925464970229,13.592372006637564,1,30,2,CANCELLED,2008,0.6684931506849315,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A00310,11.918390573078392,13.4588298997235,1,44,3,INFORCE,2008,5.7095890410958905,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00312,11.512925464970229,13.304684934198283,1,41,1,INFORCE,2008,5.712328767123288,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00313,11.512925464970229,13.384733795699038,1,30,1,CANCELLED,2008,1.158904109589041,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00315,11.512933464938229,12.92392219473046,1,39,1,INFORCE,2008,5.673972602739726,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
A00316,11.512925464970229,14.73179968983715,1,40,1,INFORCE,2008,5.673972602739726,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00317,11.512925464970229,12.948009990259552,1,34,2,INFORCE,2008,5.7095890410958905,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00318,11.51293546492023,13.122371377372328,1,46,1,INFORCE,2008,5.712328767123288,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00320,11.546118432325992,13.592372006637564,1,25,0,CANCELLED,2008,0.6602739726027397,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
A00321,11.695255021732184,11.918390573078392,1,40,2,CANCELLED,2008,0.3232876712328767,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A00322,11.512925464970229,13.592372006637564,1,28,0,INFORCE,2008,5.7095890410958905,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
A00323,14.51364528003526,14.22097566607244,1,52,1,INFORCE,2008,5.673972602739726,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A00324,11.512925464970229,15.803384358173265,1,40,1,INFORCE,2008,5.7095890410958905,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00325,11.512925464970229,13.997832114758229,1,47,1,CANCELLED,2008,3.164383561643836,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00326,12.206072645530174,12.468452294494709,1,25,0,CANCELLED,2008,2.164383561643836,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A00327,12.201060103706627,12.89920982604012,1,28,1,CANCELLED,2008,0.6684931506849315,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
A00328,11.918390573078392,12.611537753638338,1,39,3,CANCELLED,2008,2.164383561643836,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00329,12.206072645530174,12.76569986197172,1,25,0,CANCELLED,2008,2.164383561643836,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
A00330,11.84939770159144,12.206092645330177,1,22,0,INFORCE,2008,5.69041095890411,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
A00331,11.512925464970229,13.4588298997235,0,48,1,INFORCE,2008,5.704109589041096,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00332,11.512933464938229,13.122371377372328,1,25,0,INFORCE,2008,5.704109589041096,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
A00333,11.512933464938229,12.994539096762212,1,34,3,INFORCE,2008,5.693150684931507,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
A00334,11.512925464970229,12.429200196716382,1,51,2,INFORCE,2008,5.616438356164384,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A00335,11.532728092266408,12.611537753638338,1,29,0,CANCELLED,2008,0.3232876712328767,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
A00336,11.512925464970229,13.4588298997235,1,35,3,CANCELLED,2008,1.663013698630137,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00337,11.512925464970229,12.89920982604012,1,24,0,INFORCE,2008,5.693150684931507,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
A00339,11.512933464938229,12.847937057962955,1,26,0,INFORCE,2008,5.693150684931507,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
A00340,11.512925464970229,12.76569986197172,1,50,3,INFORCE,2008,5.693150684931507,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
A00341,12.611541086966117,12.468452294494709,1,26,0,CANCELLED,2008,2.164383561643836,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A00342,12.206067645517674,13.130331547053506,1,42,2,INFORCE,2008,5.693150684931507,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
A00343,11.512925464970229,12.611537753638338,1,28,3,INFORCE,2008,5.693150684931507,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
A00344,11.512925464970229,12.604835342578662,1,25,0,INFORCE,2008,5.673972602739726,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A00346,11.512925464970229,12.72486643894534,1,27,1,INFORCE,2008,5.69041095890411,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0
A00347,11.512925464970229,12.206092645330177,1,28,1,CANCELLED,2008,0.9178082191780822,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A00348,11.695247021764184,13.527828485512494,1,23,0,CANCELLED,2008,0.3232876712328767,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
A00349,11.512925464970229,12.89920982604012,1,30,0,CANCELLED,2008,0.6684931506849315,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
A00350,12.100712129872347,13.527828485512494,1,33,1,CANCELLED,2008,0.3232876712328767,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A00351,14.22097566607244,12.904505830519357,1,51,1,INFORCE,2008,5.6876712328767125,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00352,11.512925464970229,12.76569986197172,1,41,0,CANCELLED,2008,0.4164383561643835,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
A00353,12.768541502448002,13.122371377372328,1,42,1,INFORCE,2008,5.682191780821918,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00355,11.512925464970229,12.206092645330177,1,42,3,INFORCE,2008,5.684931506849315,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00356,11.512925464970229,12.611537753638338,1,56,2,INFORCE,2008,5.682191780821918,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
A00357,11.512925464970229,12.429200196716382,0,43,2,INFORCE,2008,5.684931506849315,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A00358,11.695255021732184,11.695247021764184,1,19,0,INFORCE,2008,5.6876712328767125,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
A00360,11.918390573078392,13.353475098367715,1,57,2,INFORCE,2008,5.682191780821918,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00361,11.618284980627555,12.429200196716382,1,41,1,INFORCE,2008,5.682191780821918,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00365,11.512925464970229,12.948009990259552,1,56,1,INFORCE,2008,5.682191780821918,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
A00366,11.512925464970229,12.429200196716382,1,47,2,INFORCE,2008,5.673972602739726,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
A00369,12.206072645530174,13.153559673172714,1,51,1,CANCELLED,2008,0.4082191780821917,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A00371,11.918390573078392,12.611537753638338,1,35,3,INFORCE,2008,5.682191780821918,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0
A00372,11.512933464938229,13.122371377372328,1,25,0,CANCELLED,2008,0.3315068493150685,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
A00373,11.512925464970229,12.611537753638338,1,48,2,CANCELLED,2008,0.6657534246575343,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A00374,11.512925464970229,12.847937057962955,1,56,1,CANCELLED,2008,3.156164383561644,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00375,11.512925464970229,12.611537753638338,1,44,2,CANCELLED,2008,0.6602739726027397,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00376,11.532726915795129,12.429200196716382,1,25,0,INFORCE,2008,5.6438356164383565,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
A00378,11.512933464938229,13.652986922573074,1,26,0,INFORCE,2008,5.673972602739726,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
A00379,11.512925464970229,12.468452294494709,1,26,0,CANCELLED,2008,2.156164383561644,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A00380,11.918390573078392,12.611537753638338,1,48,0,CANCELLED,2008,2.156164383561644,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A00381,11.512925464970229,13.122371377372328,1,53,3,CANCELLED,2008,1.1561643835616435,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00382,11.512925464970229,14.285511687206885,1,30,2,CANCELLED,2008,3.156164383561644,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00384,12.206067645517674,13.710150042306449,1,29,1,INFORCE,2008,5.673972602739726,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0
A00386,11.512925464970229,13.710150042306449,1,36,3,CANCELLED,2008,1.1561643835616435,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A00387,11.512925464970229,14.151985651724262,1,48,2,CANCELLED,2008,3.164383561643836,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00388,12.611537753638338,14.22097566607244,1,35,1,INFORCE,2008,5.673972602739726,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
A00390,11.512925464970229,12.858397831569864,1,33,1,INFORCE,2008,5.673972602739726,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
A00391,11.512925464970229,13.122371377372328,1,36,2,CANCELLED,2008,0.6602739726027397,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A00392,11.512925464970229,12.429200196716382,1,27,3,INFORCE,2008,5.673972602739726,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0
A00393,11.695247021764184,12.429200196716382,1,30,1,CANCELLED,2008,3.164383561643836,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00397,11.512925464970229,13.304684934198283,0,49,1,CANCELLED,2008,1.1643835616438356,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00398,11.512925464970229,11.695247021764184,1,23,0,INFORCE,2008,5.673972602739726,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
A00399,11.512925464970229,12.611537753638338,1,27,0,CANCELLED,2008,0.9095890410958904,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A00400,11.532736327526615,13.815506557956274,1,42,3,INFORCE,2008,5.673972602739726,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
A00401,11.512925464970229,12.388394202324127,1,58,3,INFORCE,2008,5.673972602739726,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00402,11.512925464970229,12.611537753638338,1,55,2,CANCELLED,2008,0.6602739726027397,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
A00406,11.512925464970229,12.611537753638338,1,47,2,INFORCE,2008,5.673972602739726,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00407,11.695255021732184,13.399995114002609,1,52,3,INFORCE,2008,5.673972602739726,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
A00409,11.512925464970229,12.676088774697783,1,37,3,CANCELLED,2008,0.6301369863013698,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A00410,11.512925464970229,12.971531185300895,1,44,1,INFORCE,2008,5.673972602739726,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
A00413,11.695256021723685,12.611537753638338,1,58,3,CANCELLED,2008,0.4082191780821917,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A00414,11.512933464938229,13.122371377372328,1,47,2,CANCELLED,2008,0.3315068493150685,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A00415,16.11809565095832,14.557447902693651,1,57,3,INFORCE,2008,5.673972602739726,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A00416,11.512933464938229,12.847937057962955,1,26,0,INFORCE,2008,5.673972602739726,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
A00417,12.206072645530174,12.611537753638338,1,50,1,INFORCE,2008,5.673972602739726,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
A00418,11.512925464970229,12.793859310432293,1,41,2,CANCELLED,2008,0.4082191780821917,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
A00419,11.512925464970229,13.304684934198283,1,46,1,INFORCE,2008,5.673972602739726,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
A00420,11.695247021764184,12.95747930020733,1,26,1,INFORCE,2008,5.673972602739726,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
A00421,11.512925464970229,13.304684934198283,1,43,3,INFORCE,2008,5.673972602739726,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
A00424,11.512925464970229,12.206092645330177,1,29,0,CANCELLED,2008,0.4082191780821917,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
A00425,12.206072645530174,13.304684934198283,1,43,1,INFORCE,2008,5.632876712328767,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A00426,14.28551418721001,12.994539096762212,1,52,1,CANCELLED,2008,0.4082191780821917,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
A00427,11.5149234676329,12.611537753638338,1,30,1,INFORCE,2008,5.652054794520548,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A00428,11.512925464970229,11.918390573078392,1,36,3,INFORCE,2008,5.673972602739726,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A00430,11.918390573078392,13.005820572343934,1,40,3,INFORCE,2008,5.673972602739726,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00431,11.532736327526615,12.611537753638338,1,29,0,CANCELLED,2008,0.4904109589041096,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
A00432,11.512925464970229,12.914098586318588,1,29,0,INFORCE,2008,5.673972602739726,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A00433,11.512925464970229,12.611537753638338,1,37,2,CANCELLED,2008,0.4082191780821917,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A00434,11.695246021763683,12.611537753638338,1,34,3,INFORCE,2008,5.673972602739726,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
A00435,13.122363377404328,12.54253059633506,1,44,1,INFORCE,2008,5.673972602739726,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A00436,11.512925464970229,12.76569986197172,1,48,3,INFORCE,2008,5.673972602739726,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
