id,term_years,log_annual_fees,marital_status,gender,log_annual_income,occupation_cd,package,age_at_issue,additional_members,payment_mode,status,start_year,duration
A00255,27,11.512925464970229,M,M,13.122371377372328,1,TYPE-B,33,2,SEMI-ANNUAL,INFORCE,2008,5.758904109589041
A00256,>50,11.512933464938229,S,M,12.206092645330177,1,TYPE-B,28,0,MONTHLY,INFORCE,2008,5.764383561643836
A00257,12,11.512925464970229,M,M,12.611537753638338,1,TYPE-B,38,2,SEMI-ANNUAL,INFORCE,2008,5.758904109589041
A00258,12,12.2010997009126,M,F,13.161576398220332,1,TYPE-B,30,3,MONTHLY,CANCELLED,2008,0.3287671232876712
A00259,<50,13.122363377404328,M,M,14.22097566607244,1,TYPE-B,41,3,ANNUAL,INFORCE,2008,5.761643835616439
A00260,12,11.918390573078392,M,M,12.611537753638338,1,TYPE-B,44,3,SEMI-ANNUAL,INFORCE,2008,5.758904109589041
A00261,12,11.523345982298112,M,M,13.122371377372328,0,TYPE-B,54,2,SEMI-ANNUAL,INFORCE,2008,5.761643835616439
A00263,>50,11.512933464938229,S,M,13.592372006637564,1,TYPE-B,28,0,MONTHLY,CANCELLED,2008,0.32602739726027397
A00264,<50,11.56171562913966,M,M,14.22097566607244,1,TYPE-B,47,1,ANNUAL,INFORCE,2008,5.758904109589041
A00265,17,11.512933464938229,M,M,14.457362338871295,1,TYPE-B,40,2,MONTHLY,INFORCE,2008,5.758904109589041
A00266,12,11.512925464970229,M,M,13.304684934198283,1,TYPE-B,46,1,QUARTERLY,CANCELLED,2008,0.40821917808219177
A00267,12,11.695247021764184,M,M,13.997832114758229,1,TYPE-B,36,3,QUARTERLY,CANCELLED,2008,1.6602739726027398
A00268,17,11.512925464970229,M,M,14.151985651724262,1,TYPE-B,38,2,ANNUAL,INFORCE,2008,5.758904109589041
A00269,<50,14.22097566607244,M,M,14.73179968983715,1,TYPE-B,51,1,ANNUAL,INFORCE,2008,5.758904109589041
A00271,12,11.512925464970229,S,M,13.122371377372328,1,TYPE-B,22,0,QUARTERLY,CANCELLED,2008,0.40821917808219177
A00272,>50,12.611537753638338,M,M,13.815506557956274,1,TYPE-B,28,1,SEMI-ANNUAL,INFORCE,2008,5.758904109589041
A00273,<50,12.206067645517674,M,F,15.424949270398054,1,TYPE-B,36,1,ANNUAL,INFORCE,2008,5.758904109589041
A00274,<50,12.206067645517674,M,M,15.424949270398054,1,TYPE-B,44,2,ANNUAL,INFORCE,2008,5.758904109589041
A00275,17,11.695247021764184,M,M,12.429200196716382,1,TYPE-B,34,2,ANNUAL,INFORCE,2008,5.758904109589041
A00278,12,11.512925464970229,M,F,,0,TYPE-B,40,3,SEMI-ANNUAL,INFORCE,2008,5.750684931506849
A00279,<50,11.512925464970229,M,M,13.304684934198283,1,TYPE-B,36,3,ANNUAL,INFORCE,2008,5.723287671232876
A00280,<50,13.122363377404328,M,M,12.542530596335059,1,TYPE-B,44,3,ANNUAL,INFORCE,2008,5.745205479452054
A00281,17,12.206072645530174,M,M,13.122371377372328,1,TYPE-B,42,2,SEMI-ANNUAL,CANCELLED,2008,0.6602739726027397
A00282,12,11.512925464970229,M,M,12.793859310432293,1,TYPE-B,45,3,ANNUAL,INFORCE,2008,5.742465753424658
A00283,22,11.736068856284426,M,M,13.122371377372328,1,TYPE-B,28,1,ANNUAL,INFORCE,2008,5.723287671232876
A00284,<50,11.512925464970229,M,M,12.899209826040119,1,TYPE-B,46,1,ANNUAL,INFORCE,2008,5.742465753424658
A00285,17,11.918390573078392,M,F,14.50865973852222,1,TYPE-B,28,3,ANNUAL,INFORCE,2008,5.7315068493150685
A00286,<50,12.542544882151386,M,M,12.611537753638338,1,TYPE-B,45,2,ANNUAL,INFORCE,2008,5.739726027397261
A00287,<50,11.512933464938229,M,M,13.304684934198283,1,TYPE-B,44,3,MONTHLY,CANCELLED,2008,3.249315068493151
A00288,12,11.512925464970229,M,M,12.899209826040119,1,TYPE-B,62,1,QUARTERLY,INFORCE,2008,5.693150684931507
A00289,12,12.206072645530174,M,M,14.180153671552183,1,TYPE-B,27,3,ANNUAL,INFORCE,2008,5.673972602739726
A00291,<50,12.196040491329567,M,M,13.142166004700508,1,TYPE-B,51,3,MONTHLY,CANCELLED,2008,0.3315068493150685
A00292,<50,11.512925464970229,M,M,12.899209826040119,1,TYPE-B,54,1,ANNUAL,INFORCE,2008,5.673972602739726
A00293,17,11.512925464970229,M,M,12.994539096762212,1,TYPE-B,39,2,SEMI-ANNUAL,INFORCE,2008,5.726027397260274
A00294,12,11.84939770159144,M,M,12.948009990259552,1,TYPE-B,62,2,ANNUAL,INFORCE,2008,5.673972602739726
A00295,12,11.918390573078392,S,M,13.270776485947097,1,TYPE-B,25,0,SEMI-ANNUAL,INFORCE,2008,5.723287671232876
A00296,17,11.695255021732184,M,M,13.369217205316323,1,TYPE-B,30,1,MONTHLY,INFORCE,2008,5.728767123287671
A00297,>50,11.512933464938229,M,M,13.20669717286987,1,TYPE-B,29,3,MONTHLY,INFORCE,2008,5.726027397260274
A00298,17,11.512925464970229,M,M,12.899209826040119,1,TYPE-B,30,2,SEMI-ANNUAL,INFORCE,2008,5.720547945205479
A00299,>50,11.512925464970229,M,F,12.724866438945341,1,TYPE-B,22,3,ANNUAL,INFORCE,2008,5.726027397260274
A00300,>50,11.512933464938229,M,F,13.235699205542964,1,TYPE-B,28,2,MONTHLY,INFORCE,2008,5.728767123287671
A00301,17,11.512925464970229,M,M,14.151985651724262,1,TYPE-B,30,1,ANNUAL,INFORCE,2008,5.723287671232876
A00302,17,11.918390573078392,S,M,13.652986922573074,1,TYPE-B,27,0,ANNUAL,INFORCE,2008,5.726027397260274
A00303,27,11.512925464970229,M,M,15.201803919083664,1,TYPE-B,39,1,SEMI-ANNUAL,CANCELLED,2008,1.1643835616438356
A00304,17,11.695255021732184,S,M,13.122371377372328,1,TYPE-B,23,0,MONTHLY,CANCELLED,2008,1.0027397260273974
A00305,12,11.695255021732184,S,M,12.100712129872347,1,TYPE-B,25,0,MONTHLY,CANCELLED,2008,0.3315068493150685
A00306,>50,11.512925464970229,M,F,13.161576398220332,1,TYPE-B,30,1,QUARTERLY,CANCELLED,2008,0.41643835616438357
A00308,17,11.918390573078392,M,F,,0,TYPE-B,21,3,ANNUAL,INFORCE,2008,5.693150684931507
A00309,17,11.512925464970229,M,M,13.592372006637564,1,TYPE-B,30,2,QUARTERLY,CANCELLED,2008,0.6684931506849315
A00310,17,11.918390573078392,M,M,13.4588298997235,1,TYPE-B,44,3,SEMI-ANNUAL,INFORCE,2008,5.7095890410958905
A00311,17,11.918390573078392,M,F,,0,TYPE-B,38,3,SEMI-ANNUAL,CANCELLED,2008,1.6684931506849314
A00312,12,11.512925464970229,M,M,13.304684934198283,1,TYPE-B,41,1,ANNUAL,INFORCE,2008,5.712328767123288
A00313,17,11.512925464970229,M,M,13.384733795699038,1,TYPE-B,30,1,ANNUAL,CANCELLED,2008,1.158904109589041
A00315,<50,11.512933464938229,M,M,12.92392219473046,1,TYPE-B,39,1,MONTHLY,INFORCE,2008,5.673972602739726
A00316,17,11.512925464970229,M,M,14.73179968983715,1,TYPE-B,40,1,ANNUAL,INFORCE,2008,5.673972602739726
A00317,17,11.512925464970229,M,M,12.948009990259552,1,TYPE-B,34,2,ANNUAL,INFORCE,2008,5.7095890410958905
A00318,12,11.51293546492023,M,M,13.122371377372328,1,TYPE-B,46,1,ANNUAL,INFORCE,2008,5.712328767123288
A00319,17,11.512925464970229,M,F,,0,TYPE-B,30,2,SEMI-ANNUAL,INFORCE,2008,5.704109589041096
A00320,<50,11.546118432325992,S,M,13.592372006637564,1,TYPE-B,25,0,SEMI-ANNUAL,CANCELLED,2008,0.6602739726027397
A00321,12,11.695255021732184,M,M,11.918390573078392,1,TYPE-B,40,2,MONTHLY,CANCELLED,2008,0.3232876712328767
A00322,>50,11.512925464970229,S,M,13.592372006637564,1,TYPE-B,28,0,SEMI-ANNUAL,INFORCE,2008,5.7095890410958905
A00323,12,14.51364528003526,M,M,14.22097566607244,1,TYPE-B,52,1,MONTHLY,INFORCE,2008,5.673972602739726
A00324,12,11.512925464970229,M,M,15.803384358173265,1,TYPE-B,40,1,ANNUAL,INFORCE,2008,5.7095890410958905
A00325,17,11.512925464970229,M,M,13.997832114758229,1,TYPE-B,47,1,ANNUAL,CANCELLED,2008,3.164383561643836
A00326,12,12.206072645530174,S,M,12.468452294494707,1,TYPE-B,25,0,ANNUAL,CANCELLED,2008,2.164383561643836
A00327,>50,12.201060103706629,M,M,12.899209826040119,1,TYPE-B,28,1,SEMI-ANNUAL,CANCELLED,2008,0.6684931506849315
A00328,12,11.918390573078392,M,M,12.611537753638338,1,TYPE-B,39,3,ANNUAL,CANCELLED,2008,2.164383561643836
A00329,12,12.206072645530174,S,F,12.765699861971719,1,TYPE-B,25,0,ANNUAL,CANCELLED,2008,2.164383561643836
A00330,12,11.84939770159144,S,F,12.206092645330177,1,TYPE-B,22,0,ANNUAL,INFORCE,2008,5.69041095890411
A00331,12,11.512925464970229,M,M,13.4588298997235,0,TYPE-B,48,1,ANNUAL,INFORCE,2008,5.704109589041096
A00332,12,11.512933464938229,S,M,13.122371377372328,1,TYPE-B,25,0,MONTHLY,INFORCE,2008,5.704109589041096
A00333,>50,11.512933464938229,M,M,12.994539096762212,1,TYPE-B,34,3,MONTHLY,INFORCE,2008,5.693150684931507
A00334,12,11.512925464970229,M,M,12.429200196716382,1,TYPE-B,51,2,QUARTERLY,INFORCE,2008,5.616438356164384
A00335,17,11.532728092266408,S,F,12.611537753638338,1,TYPE-B,29,0,MONTHLY,CANCELLED,2008,0.3232876712328767
A00336,17,11.512925464970229,M,M,13.4588298997235,1,TYPE-B,35,3,SEMI-ANNUAL,CANCELLED,2008,1.663013698630137
A00337,>50,11.512925464970229,S,M,12.899209826040119,1,TYPE-B,24,0,QUARTERLY,INFORCE,2008,5.693150684931507
A00339,17,11.512933464938229,S,M,12.847937057962957,1,TYPE-B,26,0,MONTHLY,INFORCE,2008,5.693150684931507
A00340,<50,11.512925464970229,M,F,12.765699861971719,1,TYPE-B,50,3,ANNUAL,INFORCE,2008,5.693150684931507
A00341,12,12.611541086966115,S,M,12.468452294494707,1,TYPE-B,26,0,ANNUAL,CANCELLED,2008,2.164383561643836
A00342,<50,12.206067645517674,M,F,13.130331547053506,1,TYPE-B,42,2,ANNUAL,INFORCE,2008,5.693150684931507
A00343,>50,11.512925464970229,M,M,12.611537753638338,1,TYPE-B,28,3,SEMI-ANNUAL,INFORCE,2008,5.693150684931507
A00344,12,11.512925464970229,S,M,12.604835342578662,1,TYPE-B,25,0,QUARTERLY,INFORCE,2008,5.673972602739726
A00346,>50,11.512925464970229,M,M,12.724866438945341,1,TYPE-B,27,1,ANNUAL,INFORCE,2008,5.69041095890411
A00347,12,11.512925464970229,M,M,12.206092645330177,1,TYPE-B,28,1,QUARTERLY,CANCELLED,2008,0.9178082191780822
A00348,22,11.695247021764184,S,M,13.527828485512494,1,TYPE-B,23,0,MONTHLY,CANCELLED,2008,0.3232876712328767
A00349,12,11.512925464970229,S,M,12.899209826040119,1,TYPE-B,30,0,SEMI-ANNUAL,CANCELLED,2008,0.6684931506849315
A00350,17,12.100712129872347,M,M,13.527828485512494,1,TYPE-B,33,1,MONTHLY,CANCELLED,2008,0.3232876712328767
A00351,<50,14.22097566607244,M,M,12.904505830519357,1,TYPE-B,51,1,ANNUAL,INFORCE,2008,5.6876712328767125
A00352,<50,11.512925464970229,S,M,12.765699861971719,1,TYPE-B,41,0,QUARTERLY,CANCELLED,2008,0.41643835616438357
A00353,<50,12.768541502448002,M,M,13.122371377372328,1,TYPE-B,42,1,ANNUAL,INFORCE,2008,5.682191780821918
A00355,12,11.512925464970229,M,M,12.206092645330177,1,TYPE-B,42,3,ANNUAL,INFORCE,2008,5.684931506849315
A00356,<50,11.512925464970229,M,M,12.611537753638338,1,TYPE-B,56,2,QUARTERLY,INFORCE,2008,5.682191780821918
A00357,12,11.512925464970229,M,M,12.429200196716382,0,TYPE-B,43,2,QUARTERLY,INFORCE,2008,5.684931506849315
A00358,>50,11.695255021732184,S,M,11.695247021764184,1,TYPE-B,19,0,MONTHLY,INFORCE,2008,5.6876712328767125
A00359,12,11.512925464970229,M,F,,0,TYPE-B,33,1,QUARTERLY,CANCELLED,2008,0.41643835616438357
A00360,<50,11.918390573078392,M,M,13.353475098367715,1,TYPE-B,57,2,ANNUAL,INFORCE,2008,5.682191780821918
A00361,<50,11.618284980627555,M,M,12.429200196716382,1,TYPE-B,41,1,ANNUAL,INFORCE,2008,5.682191780821918
A00365,<50,11.512925464970229,M,F,12.948009990259552,1,TYPE-B,56,1,ANNUAL,INFORCE,2008,5.682191780821918
A00366,<50,11.512925464970229,M,F,12.429200196716382,1,TYPE-B,47,2,ANNUAL,INFORCE,2008,5.673972602739726
A00369,17,12.206072645530174,M,M,13.153559673172714,1,TYPE-B,51,1,QUARTERLY,CANCELLED,2008,0.40821917808219177
A00370,17,11.512925464970229,M,F,,0,TYPE-B,38,3,SEMI-ANNUAL,CANCELLED,2008,0.6684931506849315
A00371,>50,11.918390573078392,M,M,12.611537753638338,1,TYPE-B,35,3,ANNUAL,INFORCE,2008,5.682191780821918
A00372,12,11.512933464938229,S,M,13.122371377372328,1,TYPE-B,25,0,MONTHLY,CANCELLED,2008,0.3315068493150685
A00373,17,11.512925464970229,M,M,12.611537753638338,1,TYPE-B,48,2,QUARTERLY,CANCELLED,2008,0.6657534246575343
A00374,17,11.512925464970229,M,M,12.847937057962957,1,TYPE-B,56,1,ANNUAL,CANCELLED,2008,3.1561643835616437
A00375,17,11.512925464970229,M,M,12.611537753638338,1,TYPE-B,44,2,SEMI-ANNUAL,CANCELLED,2008,0.6602739726027397
A00376,22,11.532726915795127,S,M,12.429200196716382,1,TYPE-B,25,0,MONTHLY,INFORCE,2008,5.6438356164383565
A00378,17,11.512933464938229,S,M,13.652986922573074,1,TYPE-B,26,0,MONTHLY,INFORCE,2008,5.673972602739726
A00379,12,11.512925464970229,S,M,12.468452294494707,1,TYPE-B,26,0,ANNUAL,CANCELLED,2008,2.1561643835616437
A00380,12,11.918390573078392,S,M,12.611537753638338,1,TYPE-B,48,0,ANNUAL,CANCELLED,2008,2.1561643835616437
A00381,12,11.512925464970229,M,M,13.122371377372328,1,TYPE-B,53,3,SEMI-ANNUAL,CANCELLED,2008,1.1561643835616437
A00382,17,11.512925464970229,M,M,14.285511687206885,1,TYPE-B,30,2,SEMI-ANNUAL,CANCELLED,2008,3.1561643835616437
A00384,>50,12.206067645517674,M,M,13.710150042306449,1,TYPE-B,29,1,ANNUAL,INFORCE,2008,5.673972602739726
A00386,17,11.512925464970229,M,F,13.710150042306449,1,TYPE-B,36,3,ANNUAL,CANCELLED,2008,1.1561643835616437
A00387,17,11.512925464970229,M,M,14.151985651724262,1,TYPE-B,48,2,ANNUAL,CANCELLED,2008,3.164383561643836
A00388,>50,12.611537753638338,M,M,14.22097566607244,1,TYPE-B,35,1,SEMI-ANNUAL,INFORCE,2008,5.673972602739726
A00390,>50,11.512925464970229,M,F,12.858397831569864,1,TYPE-B,33,1,ANNUAL,INFORCE,2008,5.673972602739726
A00391,12,11.512925464970229,M,M,13.122371377372328,1,TYPE-B,36,2,QUARTERLY,CANCELLED,2008,0.6602739726027397
A00392,>50,11.512925464970229,M,M,12.429200196716382,1,TYPE-B,27,3,ANNUAL,INFORCE,2008,5.673972602739726
A00393,17,11.695247021764184,M,M,12.429200196716382,1,TYPE-B,30,1,ANNUAL,CANCELLED,2008,3.164383561643836
A00396,12,11.512925464970229,M,F,,0,TYPE-B,54,1,ANNUAL,INFORCE,2008,5.594520547945206
A00397,17,11.512925464970229,M,M,13.304684934198283,0,TYPE-B,49,1,ANNUAL,CANCELLED,2008,1.1643835616438356
A00398,>50,11.512925464970229,S,F,11.695247021764184,1,TYPE-B,23,0,ANNUAL,INFORCE,2008,5.673972602739726
A00399,17,11.512925464970229,S,M,12.611537753638338,1,TYPE-B,27,0,QUARTERLY,CANCELLED,2008,0.9095890410958904
A00400,<50,11.532736327526615,M,M,13.815506557956274,1,TYPE-B,42,3,MONTHLY,INFORCE,2008,5.673972602739726
A00401,27,11.512925464970229,M,M,12.388394202324129,1,TYPE-B,58,3,SEMI-ANNUAL,INFORCE,2008,5.673972602739726
A00402,<50,11.512925464970229,M,M,12.611537753638338,1,TYPE-B,55,2,SEMI-ANNUAL,CANCELLED,2008,0.6602739726027397
A00406,12,11.512925464970229,M,M,12.611537753638338,1,TYPE-B,47,2,SEMI-ANNUAL,INFORCE,2008,5.673972602739726
A00407,32,11.695255021732184,M,M,13.399995114002609,1,TYPE-B,52,3,MONTHLY,INFORCE,2008,5.673972602739726
A00408,17,11.512925464970229,M,F,,0,TYPE-B,34,1,ANNUAL,INFORCE,2008,5.673972602739726
A00409,17,11.512925464970229,M,M,12.676088774697785,1,TYPE-B,37,3,SEMI-ANNUAL,CANCELLED,2008,0.6301369863013698
A00410,<50,11.512925464970229,M,F,12.971531185300897,1,TYPE-B,44,1,QUARTERLY,INFORCE,2008,5.673972602739726
A00411,17,11.512925464970229,M,F,,0,TYPE-B,34,1,ANNUAL,INFORCE,2008,5.673972602739726
A00413,12,11.695256021723683,M,M,12.611537753638338,1,TYPE-B,58,3,MONTHLY,CANCELLED,2008,0.40821917808219177
A00414,12,11.512933464938229,M,M,13.122371377372328,1,TYPE-B,47,2,MONTHLY,CANCELLED,2008,0.3315068493150685
A00415,27,16.11809565095832,M,F,14.557447902693651,1,TYPE-B,57,3,ANNUAL,INFORCE,2008,5.673972602739726
A00416,>50,11.512933464938229,S,M,12.847937057962957,1,TYPE-B,26,0,MONTHLY,INFORCE,2008,5.673972602739726
A00417,<50,12.206072645530174,M,F,12.611537753638338,1,TYPE-B,50,1,QUARTERLY,INFORCE,2008,5.673972602739726
A00418,<50,11.512925464970229,M,M,12.793859310432293,1,TYPE-B,41,2,QUARTERLY,CANCELLED,2008,0.40821917808219177
A00419,<50,11.512925464970229,M,M,13.304684934198283,1,TYPE-B,46,1,QUARTERLY,INFORCE,2008,5.673972602739726
A00420,>50,11.695247021764184,M,F,12.95747930020733,1,TYPE-B,26,1,MONTHLY,INFORCE,2008,5.673972602739726
A00421,<50,11.512925464970229,M,M,13.304684934198283,1,TYPE-B,43,3,SEMI-ANNUAL,INFORCE,2008,5.673972602739726
A00422,12,11.512925464970229,M,F,,0,TYPE-B,43,3,ANNUAL,CANCELLED,2008,2.1561643835616437
A00423,17,11.512925464970229,M,F,,0,TYPE-B,50,2,ANNUAL,INFORCE,2008,5.673972602739726
A00424,>50,11.512925464970229,S,M,12.206092645330177,1,TYPE-B,29,0,QUARTERLY,CANCELLED,2008,0.40821917808219177
A00425,12,12.206072645530174,M,M,13.304684934198283,1,TYPE-B,43,1,ANNUAL,INFORCE,2008,5.632876712328767
A00426,<50,14.28551418721001,M,M,12.994539096762212,1,TYPE-B,52,1,QUARTERLY,CANCELLED,2008,0.40821917808219177
A00427,12,11.5149234676329,M,M,12.611537753638338,1,TYPE-B,30,1,MONTHLY,INFORCE,2008,5.652054794520548
A00428,17,11.512925464970229,M,F,11.918390573078392,1,TYPE-B,36,3,ANNUAL,INFORCE,2008,5.673972602739726
A00430,<50,11.918390573078392,M,M,13.005820572343934,1,TYPE-B,40,3,ANNUAL,INFORCE,2008,5.673972602739726
A00431,>50,11.532736327526615,S,M,12.611537753638338,1,TYPE-B,29,0,MONTHLY,CANCELLED,2008,0.4904109589041096
A00432,17,11.512925464970229,S,M,12.914098586318588,1,TYPE-B,29,0,QUARTERLY,INFORCE,2008,5.673972602739726
A00433,12,11.512925464970229,M,M,12.611537753638338,1,TYPE-B,37,2,QUARTERLY,CANCELLED,2008,0.40821917808219177
A00434,17,11.695246021763683,M,F,12.611537753638338,1,TYPE-B,34,3,MONTHLY,INFORCE,2008,5.673972602739726
A00435,<50,13.122363377404328,M,M,12.542530596335059,1,TYPE-B,44,1,ANNUAL,INFORCE,2008,5.673972602739726
A00436,<50,11.512925464970229,M,M,12.765699861971719,1,TYPE-B,48,3,SEMI-ANNUAL,INFORCE,2008,5.673972602739726
A00437,12,11.512933464938229,S,M,12.577608615375254,1,TYPE-B,24,0,MONTHLY,INFORCE,2008,5.64931506849315
A00438,27,11.512925464970229,M,F,12.793859310432293,1,TYPE-B,58,3,SEMI-ANNUAL,CANCELLED,2008,3.164383561643836
A00439,22,11.542489704090197,M,M,12.899209826040119,0,TYPE-B,51,3,MONTHLY,INFORCE,2008,5.50958904109589
A00440,12,11.695255021732184,M,F,12.429200196716382,1,TYPE-B,38,2,MONTHLY,INFORCE,2008,5.6438356164383565
A00441,<50,12.100720129840347,M,F,,0,TYPE-B,37,2,MONTHLY,CANCELLED,2008,0.3315068493150685
A00442,12,11.512925464970229,M,M,13.122371377372328,1,TYPE-B,46,3,SEMI-ANNUAL,INFORCE,2008,5.558904109589041
A00443,<50,11.512925464970229,M,M,12.611537753638338,1,TYPE-B,42,3,SEMI-ANNUAL,INFORCE,2008,5.646575342465753
A00444,<50,11.70808624505332,M,M,14.22097566607244,1,TYPE-B,47,3,QUARTERLY,INFORCE,2008,5.63013698630137
A00445,17,11.512925464970229,S,M,13.017002861746503,1,TYPE-B,22,0,ANNUAL,CANCELLED,2008,3.164383561643836
A00446,<50,11.695255021732184,M,M,12.388394202324129,1,TYPE-B,38,2,MONTHLY,INFORCE,2008,5.646575342465753
A00447,<50,11.56171562913966,M,M,12.323855681186558,1,TYPE-B,51,2,ANNUAL,INFORCE,2008,5.6438356164383565
A00448,32,11.512925464970229,M,M,12.899209826040119,1,TYPE-B,53,2,ANNUAL,CANCELLED,2008,1.167123287671233
A00449,12,12.206072645530174,M,M,,0,TYPE-B,63,2,ANNUAL,CANCELLED,2008,1.1643835616438356
A00450,12,11.5130054617704,S,M,11.918390573078392,1,TYPE-B,33,0,MONTHLY,CANCELLED,2008,0.3315068493150685
A00451,17,11.512925464970229,M,M,12.994539096762212,1,TYPE-B,39,3,SEMI-ANNUAL,CANCELLED,2008,0.6657534246575343
A00453,<50,12.898927483362147,M,M,13.859523615622527,1,TYPE-B,42,3,MONTHLY,CANCELLED,2008,0.3287671232876712
A00454,<50,12.206072645530174,S,F,12.793859310432293,1,TYPE-B,57,0,ANNUAL,INFORCE,2008,5.6136986301369864
A00455,<50,11.512925464970229,M,F,13.641157170819497,1,TYPE-B,56,1,ANNUAL,INFORCE,2008,5.6136986301369864
A00456,12,11.512925464970229,M,M,12.429200196716382,0,TYPE-B,43,1,QUARTERLY,INFORCE,2008,5.608219178082192
A00457,12,11.512925464970229,M,F,,0,TYPE-B,57,2,ANNUAL,INFORCE,2008,5.578082191780822
A00458,<50,11.695255021732184,M,M,12.611537753638338,1,TYPE-B,36,1,MONTHLY,INFORCE,2008,5.605479452054794
A00459,12,11.695255021732184,M,M,12.765699861971719,1,TYPE-B,35,2,MONTHLY,INFORCE,2008,5.605479452054794
A00460,<50,11.695247021764184,M,M,14.151985651724262,1,TYPE-B,46,2,SEMI-ANNUAL,INFORCE,2008,5.597260273972603
A00463,<50,11.512933464938229,M,M,12.753037315912037,1,TYPE-B,45,2,MONTHLY,INFORCE,2008,5.594520547945206
A00464,17,11.512925464970229,S,M,13.815506557956274,1,TYPE-B,29,0,ANNUAL,CANCELLED,2008,3.1616438356164385
A00465,<50,11.512925464970229,M,M,12.765699861971719,1,TYPE-B,40,3,ANNUAL,CANCELLED,2008,1.158904109589041
A00466,<50,11.695255021732184,M,M,12.611537753638338,1,TYPE-B,36,2,MONTHLY,CANCELLED,2008,0.3287671232876712
A00467,17,11.512925464970229,M,F,,0,TYPE-B,22,1,ANNUAL,INFORCE,2008,5.594520547945206
A00468,17,11.512925464970229,M,F,12.899209826040119,1,TYPE-B,58,1,ANNUAL,INFORCE,2008,5.50958904109589
A00469,<50,11.695255021732184,M,M,12.388394202324129,1,TYPE-B,38,3,MONTHLY,INFORCE,2008,5.578082191780822
A00470,<50,11.532736327526615,M,F,12.793859310432293,1,TYPE-B,46,1,MONTHLY,INFORCE,2008,5.586301369863014
A00471,>50,11.512933464938229,M,F,13.017002861746503,1,TYPE-B,34,1,MONTHLY,INFORCE,2008,5.5917808219178085
A00472,27,14.508657738524219,M,M,14.63334488585734,1,TYPE-B,57,1,ANNUAL,INFORCE,2008,5.5917808219178085
A00473,<50,12.206067645517674,M,M,13.4588298997235,1,TYPE-B,39,3,SEMI-ANNUAL,INFORCE,2008,5.586301369863014
A00474,17,11.512925464970229,S,M,13.122347377276327,1,TYPE-B,25,0,ANNUAL,INFORCE,2008,5.575342465753424
A00475,17,11.512925464970229,S,M,13.122371377372328,1,TYPE-B,23,0,ANNUAL,INFORCE,2008,5.578082191780822
A00476,17,11.512925464970229,M,M,12.899209826040119,0,TYPE-B,38,2,SEMI-ANNUAL,CANCELLED,2008,0.663013698630137
A00477,<50,11.982929094215963,M,M,12.765699861971719,1,TYPE-B,42,2,SEMI-ANNUAL,INFORCE,2008,5.578082191780822
A00478,12,11.512952664600315,S,M,12.611537753638338,1,TYPE-B,29,0,MONTHLY,INFORCE,2008,5.578082191780822
A00479,<50,11.512925464970229,M,M,12.899209826040119,1,TYPE-B,38,2,ANNUAL,INFORCE,2008,5.575342465753424
A00480,<50,11.512925464970229,M,M,12.899209826040119,1,TYPE-B,43,2,ANNUAL,INFORCE,2008,5.575342465753424
A00481,17,12.611537753638338,M,M,12.86098822360556,1,TYPE-B,39,3,ANNUAL,CANCELLED,2008,3.164383561643836
A00482,12,11.512925464970229,M,M,12.899209826040119,1,TYPE-B,47,1,SEMI-ANNUAL,CANCELLED,2008,0.6684931506849315
A00483,12,11.513117446540587,M,M,13.122347377276327,1,TYPE-B,62,1,ANNUAL,INFORCE,2008,5.550684931506849
A00484,12,11.512925464970229,M,F,,0,TYPE-B,35,1,ANNUAL,INFORCE,2008,5.50958904109589
A00486,<50,12.206067645517674,M,M,13.4588298997235,1,TYPE-B,37,3,ANNUAL,CANCELLED,2008,1.1643835616438356
A00487,22,11.512925464970229,M,M,13.122371377372328,1,TYPE-B,35,2,SEMI-ANNUAL,INFORCE,2008,5.567123287671233
A00489,<50,11.512925464970229,S,M,13.592372006637564,1,TYPE-B,36,0,ANNUAL,INFORCE,2008,5.556164383561644
A00490,17,11.512925464970229,M,M,13.122347377276327,1,TYPE-B,25,2,ANNUAL,CANCELLED,2008,2.164383561643836
A00491,<50,11.512925464970229,M,M,12.676088774697785,1,TYPE-B,41,3,ANNUAL,CANCELLED,2008,3.164383561643836
A00492,12,11.918390573078392,S,M,12.611537753638338,1,TYPE-B,24,0,ANNUAL,CANCELLED,2008,1.1643835616438356
A00493,12,11.512925464970229,S,M,13.122371377372328,1,TYPE-B,30,0,ANNUAL,INFORCE,2008,5.550684931506849
A00495,12,11.695255021732184,M,M,13.592372006637564,1,TYPE-B,34,2,MONTHLY,CANCELLED,2008,0.9972602739726028
A00496,17,11.512925464970229,M,M,13.122347377276327,1,TYPE-B,35,3,SEMI-ANNUAL,INFORCE,2008,5.52054794520548
A00497,12,11.512925464970229,S,M,13.652986922573074,1,TYPE-B,30,0,ANNUAL,INFORCE,2008,5.536986301369863
A00498,17,11.512925464970229,M,M,13.592372006637564,1,TYPE-B,29,2,ANNUAL,INFORCE,2008,5.536986301369863
